진료년도,주상병코드,성별,환자수(명),청구건수(건),요양급여비용(원),보험자부담금(원)
2016,Z56,여,66 ,116 ,3741510 ,2345410 
2016,Z57,남,331 ,450 ,21601890 ,11684360 
2016,Z57,여,536 ,918 ,33035040 ,16404210 
2016,Z58,남,94 ,176 ,5626280 ,2683800 
2016,Z58,여,55 ,218 ,11692920 ,8874710 
2016,Z59,남,12 ,17 ,393070 ,162870 
2016,Z59,여,26 ,28 ,806140 ,507840 
2016,Z60,남,44 ,104 ,3663530 ,2291930 
2016,Z60,여,54 ,142 ,5645380 ,3336280 
2016,Z61,남,47 ,129 ,13832030 ,7652220 
2016,Z61,여,41 ,148 ,9300650 ,5339000 
2016,Z62,남,684 ,1650 ,67357350 ,43124950 
2016,Z62,여,435 ,1505 ,58062300 ,38980100 
2016,Z63,남,489 ,1200 ,61529120 ,39011930 
2016,Z63,여,716 ,1895 ,82407180 ,50638720 
2016,Z64,남,15 ,18 ,896630 ,549030 
2016,Z64,여,172 ,182 ,6759960 ,4650460 
2016,Z65,남,139 ,209 ,14797870 ,10601320 
2016,Z65,여,210 ,508 ,20582990 ,14417860 
2016,Z70,남,2174 ,2774 ,44437490 ,30339890 
2016,Z70,여,531 ,758 ,13277810 ,9093310 
2016,Z71,남,84939 ,114681 ,2443727530 ,1706493660 
2016,Z71,여,134084 ,174498 ,3065810510 ,2146242200 
2016,Z72,남,1696 ,2920 ,192967430 ,108461320 
2016,Z72,여,584 ,868 ,71836060 ,45147570 
2016,Z73,남,781 ,1318 ,45914240 ,27717100 
2016,Z73,여,1287 ,2165 ,71005860 ,42936210 
2016,Z74,남,169 ,236 ,7315940 ,1904840 
2016,Z74,여,144 ,193 ,6224840 ,1799840 
2016,Z75,남,578 ,708 ,166563940 ,139820590 
2016,Z75,여,508 ,678 ,116407480 ,94000300 
2016,Z76,남,279 ,301 ,19142350 ,15991380 
2016,Z76,여,309 ,329 ,20147790 ,16035560 
2016,Z80,남,239 ,406 ,48184610 ,32445240 
2016,Z80,여,930 ,1254 ,99445170 ,67063000 
2016,Z81,남,18 ,22 ,671280 ,404080 
2016,Z81,여,16 ,20 ,715810 ,449610 
2016,Z82,남,465 ,1073 ,31776900 ,21866810 
2016,Z82,여,754 ,1708 ,46876990 ,34502450 
2016,Z83,남,599 ,975 ,18283990 ,12818390 
2016,Z83,여,693 ,1063 ,18551180 ,12965050 
2016,Z84,남,43 ,50 ,2505210 ,1336110 
2016,Z84,여,24 ,32 ,2356100 ,1779390 
2016,Z85,남,360 ,502 ,76414950 ,52222580 
2016,Z85,여,868 ,1362 ,128376860 ,74733920 
2016,Z86,남,172 ,333 ,17021110 ,11266870 
2016,Z86,여,467 ,659 ,22228750 ,13084300 
2016,Z87,남,246 ,306 ,44681250 ,27452280 
2016,Z87,여,446 ,504 ,55540160 ,35227000 
2016,Z88,남,408 ,665 ,25362440 ,13154980 
2016,Z88,여,567 ,853 ,32735810 ,17587250 
2016,Z89,남,253 ,651 ,165840830 ,123167180 
2016,Z89,여,87 ,279 ,43163050 ,31190600 
2016,Z90,남,1560 ,3793 ,375899670 ,242777620 
2016,Z90,여,3094 ,8057 ,668723020 ,449312780 
2016,Z91,남,441 ,592 ,56158730 ,38992220 
2016,Z91,여,600 ,892 ,71160890 ,49689350 
2016,Z92,남,966 ,2403 ,75835210 ,47483510 
2016,Z92,여,1109 ,2468 ,83993940 ,57709490 
2016,Z93,남,3029 ,8617 ,3335881180 ,2616513680 
2016,Z93,여,2195 ,6477 ,2535778670 ,1952266040 
2016,Z94,남,19476 ,160032 ,147355595240 ,133006670420 
2016,Z94,여,11340 ,95890 ,80068636400 ,72152606790 
2016,Z95,남,20317 ,65842 ,4593877940 ,3012933200 
2016,Z95,여,12594 ,43139 ,2967746280 ,1935760030 
2016,Z96,남,88751 ,311960 ,8463938820 ,5942869430 
2016,Z96,여,133375 ,461556 ,12701561860 ,9029803870 
2016,Z97,남,10812 ,12783 ,483119980 ,331687810 
2016,Z97,여,18984 ,22780 ,888927650 ,611743550 
2016,Z98,남,51423 ,184168 ,5511856830 ,3896209370 
2016,Z98,여,84266 ,255699 ,7709188070 ,5389395960 
2016,Z99,남,352 ,4018 ,775672530 ,680203220 
2016,Z99,여,291 ,2923 ,649828100 ,567860260 
2016,ZZZ,남,1 ,1 ,14410 ,12910 
2017,A00,남,57 ,69 ,5435650 ,4017270 
2017,A00,여,59 ,77 ,12352940 ,9639190 
2017,A01,남,132 ,239 ,278449910 ,225019180 
2017,A01,여,121 ,226 ,224256880 ,182995980 
2017,A02,남,2647 ,4065 ,1413527440 ,1139695100 
2017,A02,여,2902 ,4576 ,1213175580 ,978831160 
2017,A03,남,149 ,193 ,60992240 ,49492080 
2017,A03,여,187 ,246 ,80525840 ,65195690 
2017,A04,남,312682 ,431676 ,23672336540 ,17740498090 
2017,A04,여,354404 ,506358 ,33217252250 ,25051671300 
2017,A05,남,16542 ,21739 ,880870980 ,659698360 
2017,A05,여,19771 ,26494 ,1238574950 ,927922110 
2017,A06,남,1685 ,2736 ,294460750 ,216539480 
2017,A06,여,2012 ,2945 ,180445750 ,132596910 
2017,A07,남,284 ,365 ,7340170 ,4664020 
2017,A07,여,324 ,380 ,6449980 ,4596280 
2017,A08,남,232402 ,332215 ,15512059880 ,12462215720 
2017,A08,여,248537 ,350275 ,15903760850 ,12566210340 
2017,A09,남,2119630 ,3469140 ,173230924700 ,124950492210 
2017,A09,여,2370658 ,3815907 ,217439247540 ,155819256890 
2017,A15,남,19977 ,117429 ,45228834250 ,43463076900 
2017,A15,여,12949 ,71948 ,26938589640 ,25725014080 
2017,A16,남,18716 ,91358 ,28573973270 ,27352127120 
2017,A16,여,12835 ,60587 ,18883825300 ,17895488060 
2017,A17,남,432 ,2374 ,2844140730 ,2679883210 
2017,A17,여,335 ,2462 ,1692990830 ,1541091390 
2017,A18,남,3663 ,19936 ,5344266080 ,5038826750 
2017,A18,여,5213 ,31794 ,7246428550 ,6784534300 
2017,A19,남,327 ,1598 ,1862159620 ,1815679700 
2017,A19,여,360 ,1805 ,1903419670 ,1831585670 
2017,A20,남,7 ,10 ,303590 ,111190 
2017,A20,여,4 ,4 ,101020 ,70220 
2017,A21,남,1 ,1 ,13310 ,8710 
2017,A21,여,1 ,4 ,334990 ,334990 
2017,A22,남,3 ,3 ,63540 ,44640 
2017,A22,여,4 ,5 ,116510 ,65810 
2017,A23,남,9 ,26 ,4108410 ,2489930 
2017,A23,여,1 ,3 ,78180 ,14280 
2017,A24,남,9 ,17 ,8321110 ,6240270 
2017,A24,여,10 ,29 ,7999350 ,5985400 
2017,A25,남,17 ,24 ,5827960 ,4014980 
2017,A25,여,17 ,21 ,525830 ,323230 
2017,A26,남,157 ,287 ,11047520 ,7511720 
2017,A26,여,178 ,299 ,14111760 ,9006830 
2017,A27,남,55 ,101 ,85878050 ,67507290 
2017,A27,여,23 ,33 ,23239820 ,17265990 
2017,A28,남,88 ,132 ,18145670 ,13260600 
2017,A28,여,133 ,207 ,8692550 ,5326450 
2017,A30,남,57 ,87 ,3630320 ,2401180 
2017,A30,여,40 ,72 ,15193350 ,11555170 
2017,A31,남,7096 ,33278 ,5334281520 ,3515466790 
2017,A31,여,15094 ,61664 ,7711709520 ,4791629700 
2017,A32,남,10 ,53 ,26203340 ,20630280 
2017,A32,여,24 ,69 ,181837690 ,148154480 
2017,A33,남,1 ,1 ,13109490 ,13087230 
2017,A33,여,2 ,2 ,5050520 ,5040980 
2017,A35,남,249 ,322 ,243242150 ,190543970 
2017,A35,여,188 ,260 ,399558210 ,315331880 
2017,A36,남,3 ,3 ,5470050 ,5452870 
2017,A36,여,1 ,1 ,10620 ,7520 
2017,A37,남,119 ,205 ,84728200 ,70743480 
2017,A37,여,210 ,343 ,94207660 ,76848230 
2017,A38,남,10521 ,21629 ,975841830 ,768645230 
2017,A38,여,8256 ,16430 ,757030310 ,597208190 
2017,A39,남,41 ,63 ,54400300 ,41673270 
2017,A39,여,69 ,84 ,28123960 ,24186790 
2017,A40,남,278 ,544 ,359245600 ,292162090 
2017,A40,여,322 ,697 ,371250310 ,313988410 
2017,A41,남,17538 ,30744 ,55943871050 ,45658027090 
2017,A41,여,22176 ,39804 ,61913744520 ,49662166660 
2017,A42,남,459 ,1314 ,327223740 ,228226310 
2017,A42,여,2471 ,5890 ,624009430 ,436245620 
2017,A43,남,15 ,49 ,21039030 ,15175990 
2017,A43,여,12 ,18 ,23369500 ,21685760 
2017,A44,남,10 ,16 ,322830 ,157130 
2017,A44,여,21 ,45 ,1283950 ,842970 
2017,A46,남,1435 ,3159 ,244594390 ,169094360 
2017,A46,여,1904 ,4434 ,344355730 ,234766500 
2017,A48,남,2324 ,5743 ,654931880 ,524133920 
2017,A48,여,14223 ,23185 ,1302034120 ,976434010 
2017,A49,남,31748 ,62662 ,4612867590 ,3622296680 
2017,A49,여,104398 ,187737 ,9754126650 ,7143656490 
2017,A50,남,118 ,256 ,59266340 ,54543750 
2017,A50,여,132 ,267 ,106284550 ,101863440 
2017,A51,남,4115 ,9404 ,565053990 ,362851120 
2017,A51,여,2479 ,5339 ,263861420 ,160643310 
2017,A52,남,1282 ,3531 ,567854550 ,411599680 
2017,A52,여,1247 ,3585 ,375693610 ,256698420 
2017,A53,남,6538 ,15963 ,677459650 ,377713100 
2017,A53,여,5608 ,13449 ,516913340 ,269849010 
2017,A54,남,9281 ,19480 ,816005660 ,566613580 
2017,A54,여,5021 ,8080 ,559919870 ,380384600 
2017,A55,남,69 ,112 ,6724670 ,3923580 
2017,A55,여,82 ,159 ,15901980 ,11141730 
2017,A56,남,14661 ,29213 ,1080239990 ,751977550 
2017,A56,여,36251 ,59998 ,2089550300 ,1415165290 
2017,A57,남,259 ,543 ,14931710 ,9425910 
2017,A57,여,696 ,871 ,24522390 ,17657920 
2017,A58,남,47 ,86 ,8274450 ,5067640 
2017,A58,여,45 ,79 ,5925230 ,3319310 
2017,A59,남,5050 ,6965 ,165270100 ,114088420 
2017,A59,여,123210 ,204559 ,5711456130 ,3903903160 
2017,A60,남,41246 ,83370 ,1705497300 ,1202254220 
2017,A60,여,96144 ,168337 ,4069982650 ,2811449760 
2017,A63,남,51324 ,103975 ,6477004730 ,4469285690 
2017,A63,여,155354 ,304760 ,16660242790 ,11446008510 
2017,A64,남,17270 ,34209 ,1974507680 ,1366703410 
2017,A64,여,12112 ,19966 ,1127595470 ,774771020 
2017,A65,남,23 ,43 ,1271100 ,714500 
2017,A65,여,20 ,33 ,822030 ,499430 
2017,A66,남,284 ,475 ,15437580 ,10898060 
2017,A66,여,265 ,458 ,13131640 ,9029480 
2017,A67,남,21 ,26 ,792490 ,426450 
2017,A67,여,9 ,10 ,236450 ,158650 
2017,A68,남,55 ,86 ,20855570 ,14526120 
2017,A68,여,60 ,83 ,14158380 ,9583480 
2017,A69,남,10459 ,15953 ,316620020 ,227638640 
2017,A69,여,13451 ,20465 ,427446950 ,310142340 
2017,A70,남,4 ,5 ,66240 ,45440 
2017,A70,여,3 ,5 ,91370 ,57270 
2017,A71,남,23 ,27 ,677700 ,353300 
2017,A71,여,24 ,32 ,522000 ,372400 
2017,A74,남,1528 ,2211 ,64871110 ,43715910 
2017,A74,여,4196 ,6776 ,258202600 ,171986300 
2017,A75,남,4743 ,8801 ,3609494990 ,2710820190 
2017,A75,여,6636 ,12330 ,6028117700 ,4544498970 
2017,A77,남,97 ,130 ,15714780 ,11028130 
2017,A77,여,115 ,159 ,36068400 ,26574160 
2017,A78,남,65 ,176 ,33870100 ,21885150 
2017,A78,여,11 ,32 ,25897590 ,18931490 
2017,A79,남,136 ,229 ,25660710 ,18745340 
2017,A79,여,165 ,339 ,44799580 ,33484240 
2017,A80,남,44 ,113 ,26923660 ,18763640 
2017,A80,여,33 ,55 ,3248150 ,1359150 
2017,A81,남,81 ,449 ,691128660 ,587606880 
2017,A81,여,93 ,806 ,831041910 ,705268590 
2017,A82,남,5 ,6 ,1253160 ,617860 
2017,A82,여,8 ,22 ,1877920 ,727620 
2017,A83,남,14 ,28 ,113400460 ,93659530 
2017,A83,여,17 ,49 ,186659760 ,148594510 
2017,A84,남,1 ,1 ,187150 ,93650 
2017,A84,여,1 ,1 ,14860 ,10460 
2017,A85,남,106 ,204 ,160301800 ,123794830 
2017,A85,여,85 ,171 ,134842990 ,104992080 
2017,A86,남,364 ,1073 ,1104038320 ,849163700 
2017,A86,여,250 ,1002 ,895243810 ,713161620 
2017,A87,남,4017 ,6219 ,2450103880 ,1928391850 
2017,A87,여,3968 ,6508 ,2184397720 ,1708259910 
2017,A88,남,620 ,857 ,20835860 ,14813450 
2017,A88,여,980 ,1551 ,48637600 ,36704190 
2017,A89,남,20 ,30 ,22030610 ,18004970 
2017,A89,여,7 ,10 ,30023730 ,23697630 
2017,A92,남,23 ,29 ,2727820 ,1883280 
2017,A92,여,21 ,25 ,1489450 ,805750 
2017,A93,남,186 ,348 ,1039101620 ,821607260 
2017,A93,여,162 ,301 ,649142930 ,504568890 
2017,A94,남,23 ,44 ,1912640 ,697640 
2017,A94,여,28 ,44 ,1530610 ,569010 
2017,A95,남,3 ,3 ,1422360 ,1109810 
2017,A95,여,2 ,3 ,88350 ,46650 
2017,A97,남,115 ,200 ,85051620 ,62961890 
2017,A97,여,72 ,122 ,54825060 ,40845710 
2017,A98,남,249 ,495 ,446475570 ,339967520 
2017,A98,여,141 ,213 ,235909380 ,180940270 
2017,A99,남,21 ,21 ,2403280 ,1551260 
2017,A99,여,11 ,13 ,438430 ,262930 
2017,B00,남,348428 ,557023 ,10737052300 ,7784028000 
2017,B00,여,526998 ,825339 ,14679863640 ,10524491800 
2017,B01,남,45347 ,91588 ,3119675780 ,2436623980 
2017,B01,여,41827 ,84481 ,2651817950 ,2048148420 
2017,B02,남,275142 ,820411 ,32528421440 ,23111995000 
2017,B02,여,428689 ,1235216 ,53498891660 ,38534555600 
2017,B03,여,2 ,3 ,53900 ,23100 
2017,B05,남,112 ,146 ,30590590 ,24536790 
2017,B05,여,120 ,152 ,39832240 ,32693350 
2017,B06,남,59 ,92 ,11690860 ,9570090 
2017,B06,여,231 ,290 ,23001500 ,16021790 
2017,B07,남,257133 ,715717 ,37286221470 ,24959063970 
2017,B07,여,215676 ,573645 ,28365763350 ,19105035060 
2017,B08,남,322765 ,632247 ,18439268030 ,14593605770 
2017,B08,여,303969 ,591538 ,16712099080 ,13207334450 
2017,B09,남,15727 ,23912 ,637321360 ,443295410 
2017,B09,여,15455 ,23276 ,618217770 ,428193240 
2017,B15,남,3332 ,8298 ,4137574150 ,3149947200 
2017,B15,여,2647 ,6326 ,3160154090 ,2416297680 
2017,B16,남,3100 ,5487 ,843582790 ,613052800 
2017,B16,여,2666 ,4250 ,663420910 ,497184980 
2017,B17,남,17729 ,32018 ,5606100240 ,3972345330 
2017,B17,여,17416 ,30947 ,6337881110 ,4571137600 
2017,B18,남,238117 ,1043000 ,85795696300 ,48212150130 
2017,B18,여,186378 ,749278 ,59956754710 ,33531055660 
2017,B19,남,2803 ,4409 ,476545790 ,343234260 
2017,B19,여,2713 ,3897 ,367277640 ,253832210 
2017,B20,남,1011 ,5137 ,10348305770 ,9306001090 
2017,B20,여,117 ,481 ,915117550 ,824209320 
2017,B21,남,28 ,133 ,202313890 ,183959090 
2017,B21,여,7 ,21 ,8005320 ,7195720 
2017,B22,남,77 ,486 ,853620850 ,763328710 
2017,B22,여,7 ,71 ,61948040 ,55663040 
2017,B23,남,411 ,2148 ,3536751900 ,3177261960 
2017,B23,여,36 ,261 ,352866210 ,318542750 
2017,B24,남,7974 ,47753 ,80730087450 ,72633594780 
2017,B24,여,668 ,3827 ,6693023820 ,6019858600 
2017,B25,남,581 ,2953 ,1979592920 ,1746697960 
2017,B25,여,434 ,1871 ,1652962810 ,1483648550 
2017,B26,남,9254 ,14906 ,946762440 ,717430030 
2017,B26,여,7013 ,11317 ,704226630 ,532409090 
2017,B27,남,1894 ,3433 ,892746580 ,679159380 
2017,B27,여,2265 ,3901 ,833667210 ,636275910 
2017,B30,남,144124 ,321288 ,5630294250 ,4031041380 
2017,B30,여,138543 ,300040 ,5169122300 ,3698177250 
2017,B33,남,4543 ,8947 ,191429490 ,143624220 
2017,B33,여,6447 ,12765 ,248858590 ,183486880 
2017,B34,남,29964 ,44985 ,5172253310 ,3931644970 
2017,B34,여,29820 ,45112 ,4880357920 ,3651298960 
2017,B35,남,1323126 ,2884950 ,43823024130 ,31225033540 
2017,B35,여,1071210 ,2544426 ,37020461420 ,26839790860 
2017,B36,남,63276 ,95805 ,1571071970 ,1079573100 
2017,B36,여,36501 ,52635 ,851043760 ,592744710 
2017,B37,남,47397 ,74308 ,3304115870 ,2549128750 
2017,B37,여,992317 ,1870171 ,47800444910 ,33104088340 
2017,B38,남,12 ,33 ,1399330 ,525730 
2017,B38,여,19 ,20 ,501910 ,287110 
2017,B39,남,4 ,4 ,56550 ,41150 
2017,B39,여,16 ,29 ,631770 ,384570 
2017,B40,남,14 ,21 ,825160 ,392860 
2017,B40,여,5 ,7 ,147670 ,95070 
2017,B41,여,1 ,1 ,21760 ,15260 
2017,B42,남,19 ,58 ,2160340 ,1006640 
2017,B42,여,26 ,82 ,3913930 ,1766430 
2017,B43,남,951 ,1499 ,50992050 ,35828590 
2017,B43,여,1046 ,1853 ,102838120 ,77985110 
2017,B44,남,1294 ,5348 ,3887837560 ,3070697550 
2017,B44,여,1074 ,3888 ,2230956310 ,1754396420 
2017,B45,남,139 ,630 ,630813160 ,568725480 
2017,B45,여,128 ,539 ,480922930 ,421287560 
2017,B46,남,154 ,567 ,531464890 ,422313960 
2017,B46,여,214 ,570 ,506024430 ,407532910 
2017,B47,남,275 ,444 ,47420320 ,35359620 
2017,B47,여,307 ,544 ,51332830 ,36548950 
2017,B48,남,1190 ,2671 ,38087570 ,27969680 
2017,B48,여,1139 ,2379 ,38396360 ,28369860 
2017,B49,남,3096 ,6571 ,696003030 ,522950230 
2017,B49,여,3345 ,6854 ,1030159940 ,789434710 
2017,B50,남,79 ,146 ,86528850 ,66791180 
2017,B50,여,66 ,78 ,41936440 ,32353120 
2017,B51,남,202 ,420 ,166434350 ,123319100 
2017,B51,여,71 ,141 ,73495990 ,56405230 
2017,B52,남,9 ,13 ,3340570 ,2184430 
2017,B52,여,9 ,9 ,70830 ,55230 
2017,B53,남,17 ,22 ,6646440 ,4638790 
2017,B53,여,15 ,17 ,1224870 ,941770 
2017,B54,남,577 ,841 ,219642760 ,161796400 
2017,B54,여,434 ,542 ,114344300 ,85745350 
2017,B55,남,2 ,15 ,5998140 ,4344700 
2017,B55,여,1 ,1 ,25090 ,25090 
2017,B56,남,13 ,14 ,910520 ,544890 
2017,B56,여,14 ,29 ,503800 ,270800 
2017,B57,여,1 ,4 ,118180 ,82880 
2017,B58,남,138 ,386 ,29075060 ,15521040 
2017,B58,여,155 ,410 ,42691780 ,26230860 
2017,B59,남,157 ,434 ,1491604130 ,1311886530 
2017,B59,여,112 ,352 ,965614510 ,844028710 
2017,B60,남,58 ,123 ,9999180 ,6972980 
2017,B60,여,80 ,233 ,28313800 ,19480850 
2017,B64,남,12 ,18 ,414420 ,219120 
2017,B64,여,16 ,31 ,413960 ,287260 
2017,B65,남,28 ,43 ,1286010 ,650110 
2017,B65,여,28 ,47 ,911350 ,507550 
2017,B66,남,2984 ,4180 ,277986130 ,175206310 
2017,B66,여,1406 ,2091 ,156046910 ,101605260 
2017,B67,남,5 ,7 ,311280 ,158980 
2017,B67,여,10 ,13 ,901530 ,408430 
2017,B68,남,56 ,62 ,1943580 ,1128380 
2017,B68,여,35 ,50 ,1519710 ,824710 
2017,B69,남,278 ,844 ,182538120 ,124047150 
2017,B69,여,164 ,440 ,57255450 ,34722720 
2017,B70,남,74 ,147 ,15837220 ,9667990 
2017,B70,여,55 ,153 ,20107350 ,12728500 
2017,B71,남,40 ,86 ,1551730 ,994130 
2017,B71,여,24 ,29 ,1067360 ,569360 
2017,B72,여,12 ,13 ,370280 ,252280 
2017,B73,남,1 ,2 ,25480 ,17980 
2017,B73,여,15 ,15 ,338950 ,237850 
2017,B74,여,2 ,2 ,41320 ,24520 
2017,B75,남,3 ,4 ,256050 ,111050 
2017,B75,여,4 ,7 ,161440 ,72140 
2017,B76,남,521 ,581 ,5930320 ,3680820 
2017,B76,여,706 ,760 ,6535820 ,4379570 
2017,B77,남,474 ,521 ,5451830 ,3787060 
2017,B77,여,699 ,766 ,13293340 ,9586970 
2017,B78,남,4 ,4 ,66410 ,28610 
2017,B78,여,7 ,11 ,1528950 ,1144590 
2017,B79,남,51 ,60 ,3837460 ,2115160 
2017,B79,여,34 ,39 ,2399560 ,1410060 
2017,B80,남,1151 ,1263 ,22442240 ,15722190 
2017,B80,여,1400 ,1533 ,24861840 ,16757130 
2017,B81,남,363 ,457 ,94327580 ,61939330 
2017,B81,여,356 ,440 ,110866300 ,74898870 
2017,B82,남,314 ,367 ,7157320 ,4373520 
2017,B82,여,372 ,426 ,11260370 ,7590000 
2017,B83,남,1809 ,2657 ,132680080 ,73621150 
2017,B83,여,1282 ,1649 ,56353980 ,35659340 
2017,B85,남,10887 ,13641 ,247805240 ,176524570 
2017,B85,여,9356 ,10835 ,174081530 ,125611500 
2017,B86,남,17701 ,37223 ,711683520 ,456112300 
2017,B86,여,23792 ,43662 ,856307160 ,551778090 
2017,B87,남,86 ,175 ,1588760 ,1226860 
2017,B87,여,109 ,165 ,2246070 ,1571070 
2017,B88,남,9161 ,14624 ,520932970 ,364353910 
2017,B88,여,12378 ,20099 ,726971370 ,507214150 
2017,B89,남,656 ,848 ,48607310 ,27860200 
2017,B89,여,634 ,818 ,37329080 ,21197690 
2017,B90,남,4064 ,7584 ,601713170 ,364212520 
2017,B90,여,3131 ,5476 ,503468570 ,323581440 
2017,B91,남,276 ,671 ,34038670 ,24067150 
2017,B91,여,281 ,880 ,48279160 ,30624290 
2017,B92,남,6 ,10 ,2883070 ,2133600 
2017,B92,여,2 ,2 ,5025350 ,3745500 
2017,B94,남,44 ,254 ,20621090 ,14643500 
2017,B94,여,48 ,98 ,56550770 ,44437430 
2017,B95,남,2200 ,7076 ,146318550 ,112796870 
2017,B95,여,2963 ,8101 ,144829480 ,107962610 
2017,B96,남,766 ,2147 ,74695090 ,57078280 
2017,B96,여,1016 ,2574 ,77747220 ,59641670 
2017,B97,남,202 ,288 ,32403520 ,25442580 
2017,B97,여,7867 ,11107 ,579678090 ,398132180 
2017,B98,남,5918 ,8030 ,240050120 ,147473690 
2017,B98,여,5153 ,7214 ,241631220 ,152754300 
2017,B99,남,392 ,556 ,120110940 ,89541590 
2017,B99,여,385 ,516 ,118690020 ,85669990 
2017,C00,남,160 ,885 ,336023740 ,313808950 
2017,C00,여,116 ,667 ,311923900 ,278203010 
2017,C01,남,634 ,7693 ,3234845900 ,3035834510 
2017,C01,여,215 ,2028 ,864057180 ,799323920 
2017,C02,남,2035 ,20747 ,9295069800 ,8687385610 
2017,C02,여,1341 ,12969 ,5645100780 ,5251477950 
2017,C03,남,424 ,4368 ,2012535030 ,1882636380 
2017,C03,여,315 ,2453 ,1110595770 ,1036580630 
2017,C04,남,335 ,3634 ,2060432750 ,1920161780 
2017,C04,여,106 ,903 ,535485040 ,501565100 
2017,C05,남,384 ,3618 ,1514246740 ,1415681760 
2017,C05,여,333 ,2658 ,939392920 ,872258270 
2017,C06,남,1174 ,12813 ,6120629910 ,5721627600 
2017,C06,여,735 ,6824 ,3130171420 ,2913470150 
2017,C07,남,1014 ,10647 ,4321538750 ,4044759260 
2017,C07,여,955 ,9220 ,3476661540 ,3240544300 
2017,C08,남,722 ,7626 ,2672701790 ,2501014210 
2017,C08,여,745 ,6558 ,2382519800 ,2221003140 
2017,C09,남,2259 ,30286 ,13501363640 ,12646406680 
2017,C09,여,466 ,5020 ,1869773250 ,1743744770 
2017,C10,남,798 ,8851 ,4505706070 ,4209365000 
2017,C10,여,143 ,1237 ,466815310 ,432208360 
2017,C11,남,2161 ,32010 ,11969159360 ,11185356300 
2017,C11,여,841 ,11191 ,4081260250 ,3791248720 
2017,C12,남,414 ,4980 ,2529846500 ,2376133160 
2017,C12,여,17 ,100 ,76035220 ,71748470 
2017,C13,남,1469 ,22739 ,13008663070 ,12205169920 
2017,C13,여,124 ,1573 ,691108900 ,643727140 
2017,C14,남,201 ,1134 ,484462410 ,439258710 
2017,C14,여,63 ,319 ,134541910 ,121663640 
2017,C15,남,8454 ,111765 ,69036956140 ,64679753210 
2017,C15,여,928 ,11386 ,6882248710 ,6436516620 
2017,C16,남,104904 ,696201 ,312711055450 ,289711730520 
2017,C16,여,51173 ,347461 ,155091172610 ,142752822760 
2017,C17,남,1950 ,16309 ,9639002800 ,9017103780 
2017,C17,여,1319 ,10321 ,5534797860 ,5154932390 
2017,C18,남,49909 ,380466 ,223254369730 ,208079662940 
2017,C18,여,35997 ,289037 ,169481230150 ,157142400780 
2017,C19,남,10103 ,70591 ,44220223140 ,41430666560 
2017,C19,여,6049 ,40665 ,24796764210 ,23093011120 
2017,C20,남,31958 ,311243 ,163297211140 ,152151362060 
2017,C20,여,19008 ,166129 ,84574572540 ,78127494060 
2017,C21,남,892 ,7380 ,3117786250 ,2886856250 
2017,C21,여,1079 ,9996 ,4445185580 ,4121040980 
2017,C22,남,52474 ,548880 ,380610101790 ,354777089520 
2017,C22,여,17785 ,163680 ,113150220720 ,104882015410 
2017,C23,남,3530 ,31137 ,21215591170 ,19758640830 
2017,C23,여,4382 ,40131 ,29628724810 ,27488297460 
2017,C24,남,8190 ,85610 ,68240357650 ,63766961930 
2017,C24,여,5828 ,53171 ,45302736190 ,42036733250 
2017,C25,남,8950 ,129666 ,95755337230 ,89552138600 
2017,C25,여,8197 ,105288 ,78243427160 ,72899981700 
2017,C26,남,567 ,2750 ,1043486000 ,947579900 
2017,C26,여,508 ,2715 ,915515990 ,832815920 
2017,C30,남,699 ,8382 ,3292127080 ,3089194650 
2017,C30,여,429 ,5070 ,2206109050 ,2066013050 
2017,C31,남,619 ,8803 ,3716816510 ,3471863670 
2017,C31,여,388 ,5072 ,2266770280 ,2112431470 
2017,C32,남,7039 ,70828 ,27360274440 ,25476608690 
2017,C32,여,400 ,3816 ,1737714950 ,1604351910 
2017,C33,남,129 ,915 ,395948590 ,370003490 
2017,C33,여,96 ,663 ,299903260 ,281170920 
2017,C34,남,53722 ,677083 ,420585122270 ,392637976570 
2017,C34,여,30245 ,329043 ,191472392280 ,177944147120 
2017,C37,남,1515 ,18421 ,8406868950 ,7875240750 
2017,C37,여,1318 ,12877 ,6018695350 ,5608530640 
2017,C38,남,658 ,5038 ,3420950520 ,3179979770 
2017,C38,여,399 ,2490 ,1829605210 ,1693572700 
2017,C39,남,140 ,427 ,196431760 ,178971820 
2017,C39,여,73 ,327 ,111116380 ,99646460 
2017,C40,남,930 ,7674 ,5478074460 ,5041169690 
2017,C40,여,769 ,4732 ,2803063230 ,2539480740 
2017,C41,남,1822 ,14086 ,9099061890 ,8449782860 
2017,C41,여,1546 ,11234 ,7472479050 ,6916833770 
2017,C43,남,1636 ,19478 ,7237215260 ,6741514250 
2017,C43,여,1991 ,20784 ,7268644770 ,6735684530 
2017,C44,남,6646 ,39589 ,10191852670 ,9388160320 
2017,C44,여,8256 ,45984 ,13406576390 ,12074952770 
2017,C45,남,259 ,3360 ,3234063150 ,3039350330 
2017,C45,여,160 ,2151 ,1421047130 ,1330304300 
2017,C46,남,260 ,2499 ,551245280 ,512735360 
2017,C46,여,149 ,865 ,187725990 ,166946520 
2017,C47,남,216 ,2266 ,1233122180 ,1153017910 
2017,C47,여,192 ,2243 ,1136877050 ,1063370630 
2017,C48,남,682 ,5796 ,3739321270 ,3487013900 
